statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label;value_q
73311;Turnover tax statistics (advance returns);JAHR;Year;2008;DINSG;Germany;DG;Germany;763499077;EUR 1000;STR056;Turnover tax on supplies and services;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2008;DINSG;Germany;DG;Germany;131501154;EUR 1000;STR060;Turnover tax advance payments;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2008;DINSG;Germany;DG;Germany;3186878;number;STR040;Turnover taxpayers;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2009;DINSG;Germany;DG;Germany;4897937982;EUR 1000;STR042;Taxable turnover: supplies and services;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2009;DINSG;Germany;DG;Germany;5280330138;EUR 1000;STR041;Taxable turnover;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2009;DINSG;Germany;DG;Germany;-;EUR 1000;STR052;Taxable turnover: intra-Community acquisitions;
73311;Turnover tax statistics (advance returns);JAHR;Year;2009;DINSG;Germany;DG;Germany;636770781;EUR 1000;STR059;Deductible input tax;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2009;DINSG;Germany;DG;Germany;782073224;EUR 1000;STR055;Turnover tax prior to deduction of input tax;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2009;DINSG;Germany;DG;Germany;714917985;EUR 1000;STR056;Turnover tax on supplies and services;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2009;DINSG;Germany;DG;Germany;145699480;EUR 1000;STR060;Turnover tax advance payments;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2009;DINSG;Germany;DG;Germany;3135542;number;STR040;Turnover taxpayers;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2019;DINSG;Germany;DG;Germany;6770825323;EUR 1000;STR042;Taxable turnover: supplies and services;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2019;DINSG;Germany;DG;Germany;7451517458;EUR 1000;STR041;Taxable turnover;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2019;DINSG;Germany;DG;Germany;680692135;EUR 1000;STR052;Taxable turnover: intra-Community acquisitions;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2019;DINSG;Germany;DG;Germany;934045471;EUR 1000;STR059;Deductible input tax;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2019;DINSG;Germany;DG;Germany;1116364967;EUR 1000;STR055;Turnover tax prior to deduction of input tax;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2019;DINSG;Germany;DG;Germany;829456877;EUR 1000;STR056;Turnover tax on supplies and services;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2019;DINSG;Germany;DG;Germany;182320042;EUR 1000;STR060;Turnover tax advance payments;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2019;DINSG;Germany;DG;Germany;3288306;number;STR040;Turnover taxpayers;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2006;DINSG;Germany;DG;Germany;4930000205;EUR 1000;STR042;Taxable turnover: supplies and services;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2006;DINSG;Germany;DG;Germany;5346520389;EUR 1000;STR041;Taxable turnover;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2006;DINSG;Germany;DG;Germany;-;EUR 1000;STR052;Taxable turnover: intra-Community acquisitions;
73311;Turnover tax statistics (advance returns);JAHR;Year;2006;DINSG;Germany;DG;Germany;537502187;EUR 1000;STR059;Deductible input tax;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2006;DINSG;Germany;DG;Germany;652242739;EUR 1000;STR055;Turnover tax prior to deduction of input tax;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2006;DINSG;Germany;DG;Germany;589525823;EUR 1000;STR056;Turnover tax on supplies and services;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2006;DINSG;Germany;DG;Germany;114968835;EUR 1000;STR060;Turnover tax advance payments;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2006;DINSG;Germany;DG;Germany;3099493;number;STR040;Turnover taxpayers;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2018;DINSG;Germany;DG;Germany;6622776586;EUR 1000;STR042;Taxable turnover: supplies and services;e
